IncidentID,Hour,Weather,RoadType,TrafficDensity,VisibilityKm,AverageSpeed,VehicleCount,Weekend,RoadCondition,Incident
TRF-01868,21,Fog,Urban,96,9.1,84,210,No,Fair,No Incident
TRF-01869,9,Storm,Residential,98,9.1,71,703,No,Fair,Incident
TRF-01870,4,Rain,Residential,80,7.8,63,878,No,Good,Incident
TRF-01871,12,Clear,Urban,66,10.0,45,891,No,Fair,No Incident
TRF-01872,17,Clear,Residential,56,14.5,64,737,No,Good,No Incident
TRF-01873,14,Clear,Highway,60,12.9,20,863,No,Fair,No Incident
TRF-01874,11,Clear,Urban,90,13.5,74,644,Yes,Fair,No Incident
TRF-01875,4,Storm,Urban,47,1.5,42,959,Yes,Good,Incident
TRF-01876,17,Clear,Highway,54,9.8,36,836,No,Fair,No Incident
TRF-01877,13,Clear,Urban,24,13.3,49,567,No,Good,No Incident
TRF-01878,9,Clear,Industrial,3,9.4,74,191,No,Good,No Incident
TRF-01879,15,Rain,Urban,56,9.5,95,293,Yes,Fair,No Incident
TRF-01880,8,Clear,Highway,50,5.9,97,826,Yes,Good,No Incident
TRF-01881,4,Clear,Residential,1,3.1,22,322,No,Fair,No Incident
TRF-01882,15,Clear,Urban,79,5.4,96,761,No,Fair,Incident
TRF-01883,6,Clear,Urban,57,6.8,54,330,No,Good,No Incident
TRF-01884,23,Clear,Residential,59,5.4,50,255,No,Good,No Incident
TRF-01885,7,Clear,Highway,55,14.9,57,203,No,Good,No Incident
TRF-01886,16,Storm,Highway,72,11.3,69,256,No,Good,No Incident
TRF-01887,4,Fog,Residential,42,9.9,46,455,No,Poor,No Incident
TRF-01888,0,Clear,Urban,89,12.1,69,182,No,Good,No Incident
TRF-01889,23,Rain,Urban,100,6.4,83,329,No,Good,Incident
TRF-01890,0,Clear,Industrial,8,7.8,23,419,No,Fair,No Incident
TRF-01891,0,Clear,Highway,87,11.4,29,238,No,Poor,Incident
TRF-01892,5,Clear,Residential,7,3.9,68,324,No,Good,No Incident
TRF-01893,1,Clear,Residential,74,8.0,84,592,No,Good,No Incident
TRF-01894,8,Clear,Residential,57,9.7,23,758,Yes,Good,No Incident
TRF-01895,18,Fog,Highway,33,13.7,41,630,No,Good,Incident
TRF-01896,3,Rain,Highway,42,9.1,24,556,Yes,Good,No Incident
TRF-01897,23,Storm,Urban,39,4.8,21,708,Yes,Poor,Incident
TRF-01898,22,Storm,Industrial,39,5.1,99,601,Yes,Good,Incident
TRF-01899,9,Clear,Highway,62,6.3,25,707,No,Fair,No Incident
TRF-01900,6,Fog,Highway,26,11.2,89,714,Yes,Fair,No Incident
TRF-01901,2,Rain,Highway,78,4.8,80,115,Yes,Poor,Incident
TRF-01902,11,Clear,Urban,89,12.0,94,487,Yes,Good,Incident
TRF-01903,13,Clear,Highway,64,4.7,97,512,No,Good,No Incident
TRF-01904,3,Clear,Urban,96,8.0,88,413,No,Good,Incident
TRF-01905,23,Clear,Urban,80,10.4,65,902,Yes,Good,Incident
TRF-01906,7,Rain,Urban,44,3.1,68,787,No,Fair,Incident
TRF-01907,14,Rain,Highway,81,5.3,48,121,No,Fair,No Incident
TRF-01908,13,Clear,Highway,50,6.4,36,247,No,Good,No Incident
TRF-01909,16,Rain,Urban,88,10.9,58,576,No,Fair,No Incident
TRF-01910,10,Clear,Highway,38,7.5,68,466,No,Good,No Incident
TRF-01911,20,Clear,Urban,87,7.2,84,521,Yes,Good,Incident
TRF-01912,2,Clear,Urban,13,8.0,87,356,No,Fair,No Incident
TRF-01913,15,Clear,Urban,51,9.1,36,179,No,Good,No Incident
TRF-01914,17,Fog,Residential,60,2.3,97,358,No,Fair,Incident
TRF-01915,18,Storm,Urban,9,14.5,37,52,No,Fair,No Incident
TRF-01916,23,Clear,Residential,42,4.6,50,110,No,Fair,No Incident
TRF-01917,22,Clear,Residential,69,1.4,71,381,No,Fair,No Incident
TRF-01918,5,Clear,Highway,88,9.7,22,274,Yes,Good,No Incident
TRF-01919,8,Clear,Highway,12,1.2,25,756,No,Fair,Incident
TRF-01920,5,Rain,Urban,9,6.5,74,330,No,Poor,No Incident
TRF-01921,2,Clear,Highway,21,3.8,98,90,Yes,Good,Incident
TRF-01922,18,Storm,Highway,66,2.4,66,118,Yes,Good,Incident
TRF-01923,22,Rain,Highway,60,7.5,22,979,No,Good,No Incident
TRF-01924,10,Storm,Residential,7,6.4,21,80,Yes,Good,No Incident
TRF-01925,21,Storm,Urban,5,7.1,40,818,No,Poor,No Incident
TRF-01926,0,Rain,Highway,61,13.8,49,889,No,Fair,Incident
TRF-01927,18,Clear,Urban,83,13.9,71,887,No,Good,Incident
TRF-01928,1,Rain,Urban,67,9.3,86,995,Yes,Fair,Incident
TRF-01929,15,Clear,Urban,75,8.4,28,451,No,Good,No Incident
TRF-01930,23,Clear,Residential,28,8.7,99,983,Yes,Fair,No Incident
TRF-01931,9,Clear,Urban,11,7.8,74,930,Yes,Poor,Incident
TRF-01932,17,Clear,Highway,16,4.4,69,658,No,Good,No Incident
TRF-01933,18,Clear,Urban,67,2.7,68,483,No,Good,No Incident
TRF-01934,12,Clear,Urban,32,7.3,56,236,No,Fair,No Incident
TRF-01935,10,Storm,Residential,23,10.3,26,729,No,Good,No Incident
TRF-01936,3,Clear,Highway,36,2.6,76,707,No,Good,Incident
TRF-01937,16,Clear,Urban,39,1.8,42,853,No,Fair,No Incident
TRF-01938,21,Clear,Highway,86,4.0,46,355,Yes,Poor,No Incident
TRF-01939,9,Rain,Residential,91,2.2,61,396,No,Poor,Incident
TRF-01940,9,Storm,Highway,24,1.9,48,386,No,Good,Incident
TRF-01941,4,Clear,Residential,75,8.1,79,245,No,Good,No Incident
TRF-01942,7,Clear,Residential,50,13.4,100,461,Yes,Fair,Incident
TRF-01943,15,Clear,Residential,90,14.7,40,556,No,Fair,Incident
TRF-01944,18,Storm,Urban,96,2.6,20,504,No,Fair,Incident
TRF-01945,22,Clear,Urban,6,7.5,61,679,No,Poor,No Incident
TRF-01946,19,Clear,Residential,66,5.0,87,56,Yes,Poor,Incident
TRF-01947,12,Clear,Urban,56,5.5,45,357,Yes,Good,No Incident
TRF-01948,0,Rain,Highway,79,14.7,75,647,No,Fair,No Incident
TRF-01949,4,Clear,Urban,85,8.6,58,231,Yes,Fair,No Incident
TRF-01950,13,Fog,Urban,1,9.5,67,949,No,Poor,No Incident
TRF-01951,15,Rain,Urban,96,7.6,86,951,No,Good,Incident
TRF-01952,8,Rain,Urban,42,11.7,60,610,No,Good,No Incident
TRF-01953,14,Clear,Urban,84,5.0,24,588,No,Fair,No Incident
TRF-01954,23,Rain,Residential,5,5.3,70,639,No,Good,No Incident
TRF-01955,17,Storm,Industrial,46,3.9,64,160,Yes,Fair,Incident
TRF-01956,7,Fog,Residential,70,6.3,22,739,No,Good,No Incident
TRF-01957,23,Clear,Urban,99,8.6,91,338,No,Fair,No Incident
TRF-01958,7,Clear,Residential,98,10.8,100,808,No,Poor,Incident
TRF-01959,3,Clear,Urban,95,2.6,37,802,No,Good,No Incident
TRF-01960,15,Clear,Urban,6,9.2,74,619,Yes,Poor,No Incident
TRF-01961,17,Clear,Highway,71,2.0,26,387,No,Fair,No Incident
TRF-01962,21,Clear,Industrial,67,3.7,22,821,Yes,Good,Incident
TRF-01963,2,Clear,Urban,38,1.1,76,461,Yes,Good,Incident
TRF-01964,15,Rain,Urban,62,4.6,31,658,No,Good,No Incident
TRF-01965,23,Clear,Residential,9,7.8,67,407,No,Good,No Incident
TRF-01966,13,Clear,Urban,18,7.0,72,238,No,Fair,No Incident
TRF-01967,20,Clear,Residential,70,10.7,32,636,No,Fair,No Incident
TRF-01968,2,Rain,Residential,93,3.1,28,623,No,Good,No Incident
TRF-01969,0,Clear,Highway,32,10.4,29,510,Yes,Good,No Incident
TRF-01970,6,Clear,Urban,94,1.6,54,375,No,Poor,Incident
TRF-01971,21,Fog,Industrial,15,4.1,100,390,No,Fair,No Incident
TRF-01972,19,Rain,Highway,19,12.0,81,399,No,Fair,Incident
TRF-01973,17,Clear,Urban,98,10.1,73,441,No,Poor,Incident
TRF-01974,3,Clear,Highway,42,13.6,48,219,Yes,Fair,No Incident
TRF-01975,22,Storm,Urban,41,6.3,44,549,No,Good,No Incident
TRF-01976,22,Clear,Urban,60,10.3,32,998,No,Good,No Incident
TRF-01977,9,Fog,Highway,44,9.4,91,375,Yes,Poor,Incident
TRF-01978,22,Clear,Urban,90,5.8,20,631,Yes,Fair,No Incident
TRF-01979,5,Rain,Urban,23,12.9,96,152,No,Fair,No Incident
TRF-01980,15,Clear,Urban,61,10.9,38,274,No,Poor,No Incident
TRF-01981,12,Clear,Highway,66,12.2,33,184,Yes,Good,No Incident
TRF-01982,7,Clear,Highway,6,5.7,24,86,No,Fair,No Incident
TRF-01983,4,Rain,Highway,90,12.3,59,461,No,Good,No Incident
TRF-01984,22,Storm,Residential,1,3.6,37,841,No,Poor,Incident
TRF-01985,20,Clear,Industrial,94,9.7,63,649,No,Good,No Incident
TRF-01986,19,Clear,Residential,94,1.8,96,386,No,Fair,Incident
TRF-01987,8,Rain,Residential,47,12.7,52,189,No,Poor,Incident
TRF-01988,17,Rain,Highway,99,10.0,52,482,No,Good,Incident
TRF-01989,22,Rain,Residential,6,4.4,85,687,Yes,Good,Incident
TRF-01990,3,Clear,Industrial,80,12.9,69,394,No,Fair,No Incident
TRF-01991,18,Fog,Industrial,99,11.3,77,795,No,Good,Incident
TRF-01992,14,Fog,Highway,60,1.5,47,86,No,Good,Incident
TRF-01993,11,Rain,Highway,94,3.3,57,266,No,Good,No Incident
TRF-01994,19,Clear,Urban,36,6.6,41,376,No,Good,No Incident
TRF-01995,14,Rain,Highway,35,3.0,66,565,Yes,Fair,No Incident
TRF-01996,5,Clear,Industrial,2,9.2,37,651,Yes,Good,No Incident
TRF-01997,16,Storm,Highway,89,5.1,35,432,Yes,Good,Incident
TRF-01998,6,Rain,Urban,41,9.5,87,928,No,Good,Incident
TRF-01999,8,Clear,Industrial,21,12.4,84,545,No,Good,No Incident
TRF-02000,10,Clear,Industrial,66,9.7,83,370,No,Fair,No Incident
TRF-02001,12,Clear,Urban,83,3.9,31,463,No,Good,No Incident
TRF-02002,19,Storm,Urban,29,11.9,62,911,No,Good,Incident
TRF-02003,6,Rain,Urban,1,8.8,88,233,No,Good,No Incident
TRF-02004,2,Rain,Highway,58,9.9,90,599,No,Poor,Incident
TRF-02005,16,Rain,Highway,66,1.7,34,278,No,Good,Incident
TRF-02006,16,Clear,Residential,2,8.9,80,467,No,Poor,Incident
TRF-02007,3,Rain,Highway,19,12.1,91,787,No,Good,No Incident
TRF-02008,13,Clear,Highway,5,7.3,85,395,No,Good,No Incident
TRF-02009,11,Clear,Industrial,9,8.3,39,276,No,Fair,No Incident
TRF-02010,17,Clear,Highway,7,7.0,61,67,Yes,Fair,No Incident
TRF-02011,1,Clear,Residential,54,4.4,46,624,No,Good,No Incident
TRF-02012,3,Clear,Highway,67,8.3,53,329,No,Fair,No Incident
TRF-02013,2,Storm,Urban,31,10.3,22,143,Yes,Good,No Incident
TRF-02014,23,Clear,Highway,54,12.7,81,191,No,Good,No Incident
TRF-02015,16,Rain,Urban,34,2.6,44,731,No,Fair,No Incident
TRF-02016,3,Clear,Urban,16,3.9,36,976,No,Fair,No Incident
TRF-02017,0,Rain,Residential,49,3.3,72,340,No,Good,No Incident
TRF-02018,19,Rain,Highway,85,14.3,32,828,No,Good,Incident
TRF-02019,11,Clear,Residential,23,4.9,59,441,Yes,Poor,No Incident
TRF-02020,0,Clear,Urban,71,2.9,31,236,Yes,Poor,No Incident
TRF-02021,15,Clear,Residential,11,5.3,71,714,Yes,Good,No Incident
TRF-02022,17,Rain,Industrial,20,13.6,72,816,No,Fair,No Incident
TRF-02023,9,Fog,Residential,76,13.3,94,661,No,Good,Incident
TRF-02024,7,Clear,Urban,27,7.5,56,912,No,Good,Incident
TRF-02025,3,Clear,Highway,85,6.0,42,932,No,Good,Incident
TRF-02026,9,Rain,Urban,83,10.8,57,697,No,Good,Incident
TRF-02027,18,Clear,Industrial,33,2.6,71,694,No,Fair,No Incident
TRF-02028,21,Rain,Residential,16,10.9,71,134,No,Good,No Incident
TRF-02029,5,Storm,Urban,61,4.5,52,472,Yes,Fair,Incident
TRF-02030,9,Clear,Urban,4,14.2,58,868,Yes,Good,No Incident
TRF-02031,10,Fog,Residential,72,3.3,93,242,Yes,Poor,Incident
TRF-02032,12,Clear,Residential,31,6.6,88,319,No,Good,No Incident
TRF-02033,9,Rain,Highway,2,9.1,42,948,Yes,Good,No Incident
TRF-02034,14,Rain,Highway,13,10.0,99,122,Yes,Good,No Incident
TRF-02035,15,Clear,Urban,1,2.3,80,876,Yes,Good,Incident
TRF-02036,0,Clear,Industrial,65,14.8,49,345,Yes,Fair,No Incident
TRF-02037,0,Clear,Highway,63,3.9,55,456,No,Good,No Incident
TRF-02038,16,Rain,Urban,32,4.4,86,972,No,Good,No Incident
TRF-02039,19,Clear,Industrial,36,6.3,33,830,No,Good,No Incident
TRF-02040,22,Clear,Urban,60,7.1,88,369,No,Poor,No Incident
TRF-02041,12,Rain,Highway,41,1.0,52,535,No,Fair,No Incident
TRF-02042,9,Storm,Urban,77,3.0,55,561,No,Good,Incident
TRF-02043,4,Storm,Highway,88,11.1,97,946,No,Fair,Incident
TRF-02044,20,Rain,Residential,33,9.2,52,651,No,Poor,No Incident
TRF-02045,2,Fog,Urban,75,2.7,58,982,No,Good,No Incident
TRF-02046,5,Rain,Residential,93,8.1,37,758,No,Good,No Incident
TRF-02047,11,Rain,Highway,76,4.0,99,322,Yes,Fair,Incident
TRF-02048,13,Clear,Residential,99,5.4,100,855,No,Good,Incident
TRF-02049,13,Rain,Urban,21,13.7,76,65,No,Poor,No Incident
TRF-02050,5,Clear,Residential,59,7.2,80,859,No,Fair,No Incident
TRF-02051,5,Clear,Urban,78,3.4,76,181,No,Good,Incident
TRF-02052,4,Rain,Residential,51,2.5,37,609,Yes,Poor,Incident
TRF-02053,7,Rain,Residential,36,3.2,75,658,No,Good,Incident
TRF-02054,15,Clear,Highway,8,9.9,47,93,Yes,Good,No Incident
TRF-02055,5,Storm,Residential,77,8.3,90,995,No,Fair,Incident
TRF-02056,0,Rain,Urban,66,11.1,69,925,No,Poor,Incident
TRF-02057,15,Clear,Highway,76,8.8,53,383,No,Good,No Incident
TRF-02058,23,Rain,Urban,100,2.3,100,755,Yes,Fair,Incident
TRF-02059,17,Clear,Urban,71,12.3,98,484,Yes,Good,No Incident
TRF-02060,16,Rain,Urban,55,8.0,66,613,No,Fair,No Incident
TRF-02061,9,Clear,Highway,78,2.0,71,76,No,Good,Incident
TRF-02062,6,Clear,Residential,26,4.0,51,377,No,Fair,No Incident
TRF-02063,15,Clear,Highway,37,1.5,92,784,Yes,Poor,Incident
TRF-02064,14,Rain,Highway,16,7.5,62,402,No,Good,No Incident
TRF-02065,18,Rain,Urban,8,8.5,27,631,No,Good,Incident
TRF-02066,1,Clear,Highway,59,11.4,73,530,Yes,Fair,No Incident
TRF-02067,5,Rain,Residential,20,14.4,84,387,Yes,Good,No Incident
TRF-02068,15,Clear,Urban,1,1.8,89,167,No,Good,No Incident
TRF-02069,21,Clear,Urban,46,12.0,48,650,Yes,Good,No Incident
TRF-02070,20,Rain,Highway,16,5.3,40,641,No,Good,No Incident
TRF-02071,17,Rain,Residential,2,10.4,35,960,No,Fair,No Incident
TRF-02072,19,Storm,Residential,15,6.9,37,348,No,Fair,No Incident
TRF-02073,22,Clear,Highway,42,8.6,99,524,No,Good,No Incident
TRF-02074,3,Storm,Industrial,92,9.1,77,98,Yes,Poor,Incident
TRF-02075,18,Clear,Residential,79,6.3,92,91,No,Poor,Incident
TRF-02076,3,Clear,Highway,72,12.2,87,256,Yes,Good,No Incident
TRF-02077,10,Rain,Residential,12,5.3,76,135,No,Poor,No Incident
TRF-02078,15,Clear,Residential,78,11.3,55,209,Yes,Good,No Incident
TRF-02079,8,Rain,Urban,76,10.6,95,628,No,Good,No Incident
TRF-02080,6,Clear,Urban,51,13.1,88,97,No,Good,No Incident
TRF-02081,5,Storm,Residential,24,10.3,57,667,No,Fair,Incident
TRF-02082,22,Rain,Highway,72,10.0,47,140,No,Good,No Incident
TRF-02083,0,Clear,Urban,81,4.3,55,376,No,Fair,No Incident
TRF-02084,13,Rain,Urban,51,1.8,57,921,No,Fair,Incident
TRF-02085,2,Clear,Highway,74,7.2,78,790,No,Poor,Incident
TRF-02086,13,Clear,Residential,41,4.0,63,368,No,Fair,No Incident
TRF-02087,17,Fog,Highway,68,12.3,55,114,No,Fair,No Incident
TRF-02088,18,Clear,Highway,15,10.0,33,750,No,Good,No Incident
TRF-02089,4,Clear,Residential,32,5.8,66,870,Yes,Good,No Incident
TRF-02090,21,Clear,Highway,61,1.7,33,473,Yes,Fair,No Incident
TRF-02091,7,Clear,Residential,8,10.7,24,510,No,Good,No Incident
TRF-02092,11,Rain,Urban,48,11.5,88,85,Yes,Poor,Incident
TRF-02093,21,Rain,Urban,48,4.8,32,916,No,Fair,No Incident
TRF-02094,13,Clear,Urban,50,1.4,66,953,No,Fair,No Incident
TRF-02095,20,Clear,Residential,37,4.3,51,85,No,Fair,No Incident
TRF-02096,1,Clear,Residential,91,8.8,56,93,No,Fair,No Incident
TRF-02097,20,Clear,Urban,53,13.8,30,643,No,Good,No Incident
TRF-02098,22,Storm,Residential,92,13.5,22,184,Yes,Good,Incident
TRF-02099,3,Fog,Industrial,97,11.7,33,249,Yes,Good,No Incident
TRF-02100,21,Clear,Residential,41,9.1,66,448,No,Good,No Incident
TRF-02101,13,Rain,Urban,47,4.4,70,83,No,Good,No Incident
TRF-02102,1,Clear,Highway,38,5.4,67,164,No,Fair,No Incident
TRF-02103,17,Clear,Highway,38,13.5,38,700,No,Fair,No Incident
TRF-02104,8,Rain,Urban,49,8.3,43,205,Yes,Good,No Incident
TRF-02105,5,Clear,Highway,72,11.5,95,659,No,Fair,No Incident
TRF-02106,21,Clear,Urban,37,11.0,69,704,No,Fair,No Incident
TRF-02107,6,Clear,Highway,44,4.6,67,649,No,Fair,No Incident
TRF-02108,14,Clear,Urban,44,3.1,20,679,No,Good,Incident
TRF-02109,7,Clear,Highway,23,11.1,70,326,No,Fair,No Incident
TRF-02110,7,Rain,Urban,12,2.1,79,416,No,Poor,Incident
TRF-02111,13,Rain,Urban,4,6.6,30,982,Yes,Good,No Incident
TRF-02112,8,Storm,Urban,2,1.1,55,570,Yes,Good,Incident
TRF-02113,12,Clear,Highway,67,11.6,76,600,No,Fair,No Incident
TRF-02114,15,Storm,Industrial,67,4.5,72,751,Yes,Fair,No Incident
TRF-02115,12,Clear,Urban,36,5.1,87,170,No,Poor,No Incident
TRF-02116,16,Rain,Highway,50,9.9,53,268,Yes,Poor,No Incident
TRF-02117,19,Clear,Urban,2,14.6,37,349,No,Good,No Incident
TRF-02118,3,Storm,Highway,45,1.1,29,179,Yes,Good,Incident
TRF-02119,2,Clear,Urban,93,5.8,93,352,Yes,Poor,Incident
TRF-02120,10,Clear,Highway,63,10.5,41,229,Yes,Fair,No Incident
TRF-02121,17,Rain,Residential,27,6.0,56,532,No,Good,No Incident
TRF-02122,20,Rain,Highway,15,1.7,46,665,No,Good,Incident
TRF-02123,10,Fog,Urban,30,2.9,99,338,Yes,Poor,Incident
TRF-02124,20,Fog,Urban,88,8.3,94,450,Yes,Good,Incident
TRF-02125,4,Rain,Urban,45,13.8,97,695,No,Good,No Incident
TRF-02126,16,Storm,Industrial,8,2.2,96,752,No,Good,Incident
TRF-02127,16,Clear,Highway,8,11.4,96,94,No,Fair,No Incident
TRF-02128,19,Clear,Residential,63,5.1,71,102,No,Good,No Incident
TRF-02129,0,Clear,Urban,86,12.4,100,311,Yes,Fair,No Incident
TRF-02130,16,Rain,Residential,15,10.6,41,558,No,Good,No Incident
TRF-02131,12,Clear,Highway,13,6.9,87,556,No,Fair,No Incident
TRF-02132,20,Clear,Residential,88,5.7,66,277,No,Fair,No Incident
TRF-02133,20,Clear,Urban,99,8.5,78,499,No,Poor,Incident
TRF-02134,8,Fog,Urban,98,8.4,39,380,Yes,Good,Incident
TRF-02135,13,Clear,Industrial,59,2.5,33,995,No,Good,No Incident
TRF-02136,1,Clear,Residential,37,4.1,92,317,Yes,Fair,No Incident
TRF-02137,2,Clear,Residential,69,10.5,33,886,No,Fair,No Incident
TRF-02138,2,Rain,Highway,27,1.2,36,527,Yes,Poor,Incident
TRF-02139,15,Rain,Residential,65,11.1,85,906,No,Poor,Incident
TRF-02140,14,Rain,Urban,92,8.6,47,449,No,Fair,No Incident
TRF-02141,22,Clear,Urban,90,13.0,47,267,No,Good,No Incident
TRF-02142,0,Clear,Highway,99,11.9,31,784,Yes,Good,Incident
TRF-02143,20,Clear,Highway,77,14.4,45,423,No,Good,No Incident
TRF-02144,20,Clear,Industrial,79,8.7,28,187,Yes,Good,No Incident
TRF-02145,3,Rain,Highway,39,11.8,55,172,No,Good,No Incident
TRF-02146,4,Fog,Highway,35,13.6,100,223,Yes,Good,No Incident
TRF-02147,19,Clear,Highway,47,9.0,37,180,No,Fair,Incident
TRF-02148,19,Clear,Urban,22,1.5,36,790,No,Good,No Incident
TRF-02149,19,Storm,Highway,79,11.4,37,602,No,Good,Incident
TRF-02150,8,Storm,Highway,74,12.8,58,190,No,Good,No Incident
TRF-02151,19,Clear,Highway,17,8.3,21,441,Yes,Poor,No Incident
TRF-02152,2,Rain,Urban,76,10.8,71,952,Yes,Fair,Incident
TRF-02153,23,Clear,Residential,1,5.8,75,690,No,Poor,No Incident
TRF-02154,8,Rain,Industrial,10,6.3,79,439,No,Good,No Incident
TRF-02155,4,Clear,Highway,6,14.5,52,612,No,Good,No Incident
TRF-02156,0,Rain,Urban,56,6.9,27,116,No,Good,No Incident
TRF-02157,17,Clear,Residential,77,4.2,28,274,No,Fair,No Incident
TRF-02158,4,Clear,Highway,47,3.5,82,572,Yes,Fair,Incident
TRF-02159,0,Rain,Residential,53,5.1,81,746,Yes,Good,No Incident
TRF-02160,3,Fog,Industrial,51,9.8,28,57,No,Good,No Incident
TRF-02161,10,Clear,Urban,18,8.4,49,545,Yes,Good,No Incident
TRF-02162,23,Clear,Industrial,57,6.9,85,263,Yes,Fair,No Incident
TRF-02163,14,Clear,Urban,3,13.3,78,807,Yes,Good,No Incident
TRF-02164,10,Clear,Urban,56,9.5,21,335,No,Good,No Incident
TRF-02165,13,Clear,Highway,46,5.4,32,815,No,Fair,No Incident
TRF-02166,13,Clear,Residential,56,1.1,48,322,No,Good,No Incident
TRF-02167,3,Rain,Urban,12,13.8,20,561,No,Good,No Incident
TRF-02168,1,Storm,Urban,60,2.6,72,606,No,Poor,Incident
TRF-02169,3,Clear,Residential,44,13.8,63,912,No,Poor,No Incident
TRF-02170,1,Clear,Urban,12,12.6,97,646,Yes,Poor,Incident
TRF-02171,17,Clear,Residential,76,12.7,57,794,Yes,Good,Incident
TRF-02172,14,Clear,Urban,47,7.3,53,144,No,Fair,No Incident
TRF-02173,17,Clear,Urban,83,15.0,100,690,Yes,Poor,Incident
TRF-02174,8,Storm,Highway,69,10.2,91,207,No,Fair,Incident
TRF-02175,12,Fog,Residential,58,13.3,39,614,Yes,Good,No Incident
TRF-02176,7,Clear,Residential,65,9.7,69,285,No,Good,No Incident
TRF-02177,14,Rain,Highway,9,11.4,64,516,Yes,Good,No Incident
TRF-02178,3,Clear,Highway,83,5.5,65,311,No,Fair,No Incident
TRF-02179,1,Clear,Urban,64,14.5,71,72,Yes,Good,No Incident
TRF-02180,18,Clear,Highway,41,5.7,98,139,Yes,Good,No Incident
TRF-02181,5,Fog,Urban,30,5.9,71,515,Yes,Fair,No Incident
TRF-02182,22,Clear,Urban,55,5.9,77,863,No,Fair,Incident
TRF-02183,6,Rain,Urban,31,3.1,46,711,No,Fair,Incident
TRF-02184,8,Rain,Urban,7,3.0,34,612,No,Poor,Incident
TRF-02185,18,Fog,Urban,14,1.9,31,386,No,Good,Incident
TRF-02186,9,Rain,Residential,37,12.5,80,520,No,Good,Incident
TRF-02187,4,Rain,Residential,84,11.6,27,842,No,Good,No Incident
TRF-02188,7,Clear,Residential,63,7.9,63,237,No,Good,No Incident
TRF-02189,18,Clear,Industrial,10,6.4,42,1000,No,Poor,Incident
TRF-02190,4,Clear,Residential,83,8.4,64,194,No,Good,No Incident
TRF-02191,11,Rain,Urban,55,9.0,88,901,Yes,Fair,Incident
TRF-02192,7,Clear,Industrial,40,2.9,95,354,No,Fair,Incident
TRF-02193,9,Clear,Residential,31,11.5,82,465,No,Poor,Incident
TRF-02194,19,Clear,Residential,50,4.9,56,495,No,Good,No Incident
TRF-02195,15,Clear,Residential,62,5.8,60,685,No,Fair,No Incident
TRF-02196,2,Storm,Industrial,11,2.1,78,572,No,Good,Incident
TRF-02197,16,Rain,Urban,93,6.3,60,757,No,Fair,Incident
TRF-02198,19,Clear,Highway,7,6.3,43,230,No,Fair,No Incident
TRF-02199,15,Storm,Residential,50,10.7,95,341,No,Fair,Incident
TRF-02200,1,Storm,Residential,8,4.1,35,840,No,Fair,Incident
TRF-02201,12,Rain,Highway,37,4.1,97,137,Yes,Good,No Incident
TRF-02202,12,Clear,Urban,23,9.9,56,432,Yes,Fair,No Incident
TRF-02203,0,Clear,Highway,77,3.5,48,252,No,Fair,Incident
TRF-02204,18,Storm,Urban,9,11.6,56,865,No,Fair,Incident
TRF-02205,3,Rain,Industrial,2,11.3,100,208,No,Good,No Incident
TRF-02206,8,Clear,Highway,43,2.5,21,678,Yes,Good,No Incident
TRF-02207,7,Clear,Residential,77,12.7,100,869,No,Fair,Incident
TRF-02208,21,Rain,Urban,24,13.8,81,909,Yes,Good,No Incident
TRF-02209,22,Clear,Urban,17,4.9,25,77,No,Fair,No Incident
TRF-02210,18,Rain,Residential,11,11.7,79,964,No,Good,Incident
TRF-02211,8,Storm,Industrial,79,3.2,21,635,No,Good,Incident
TRF-02212,15,Clear,Industrial,30,6.5,42,150,No,Fair,No Incident
TRF-02213,15,Rain,Residential,70,10.0,70,710,No,Fair,No Incident
TRF-02214,8,Fog,Urban,52,13.0,75,992,Yes,Fair,Incident
TRF-02215,6,Clear,Industrial,28,7.0,92,847,Yes,Fair,No Incident
TRF-02216,3,Clear,Residential,42,14.9,45,506,No,Fair,No Incident
TRF-02217,10,Clear,Industrial,20,10.6,26,449,Yes,Fair,No Incident
TRF-02218,14,Clear,Highway,84,1.2,69,762,No,Good,Incident
TRF-02219,17,Rain,Residential,62,14.7,96,876,Yes,Fair,Incident
TRF-02220,4,Rain,Industrial,20,13.3,48,813,No,Fair,No Incident
TRF-02221,15,Rain,Highway,60,8.1,48,896,Yes,Good,No Incident
TRF-02222,21,Rain,Urban,3,10.3,100,777,No,Good,No Incident
TRF-02223,18,Fog,Highway,22,7.2,24,552,No,Good,Incident
TRF-02224,21,Clear,Highway,64,1.4,20,583,No,Good,Incident
TRF-02225,19,Rain,Urban,66,6.8,23,634,No,Fair,No Incident
TRF-02226,11,Storm,Urban,89,4.3,74,954,No,Good,Incident
TRF-02227,23,Clear,Urban,20,5.8,77,871,No,Fair,No Incident
TRF-02228,16,Rain,Urban,30,3.4,48,322,No,Good,No Incident
TRF-02229,11,Clear,Urban,37,5.4,67,858,No,Poor,No Incident
TRF-02230,17,Clear,Urban,32,3.2,53,577,Yes,Good,No Incident
TRF-02231,22,Clear,Urban,83,3.6,21,123,No,Fair,Incident
TRF-02232,8,Fog,Urban,59,1.9,21,53,No,Good,No Incident
TRF-02233,0,Rain,Industrial,72,12.8,34,524,No,Fair,No Incident
TRF-02234,3,Rain,Urban,7,7.5,90,350,Yes,Good,No Incident
TRF-02235,17,Clear,Industrial,13,9.3,23,996,No,Good,No Incident
